SPID,PROP_ID,PREFERENCE,DESCRIPTION,PROPERTY_TYPE,CITY,TRANSACT_TYPE,OWNTYPE,BEDROOM_NUM,PRICE_PER_UNIT_AREA,FURNISH,FACING,AGE,TOTAL_FLOOR,FEATURES,REGISTER_DATE,POSTING_DATE,UPDATE_DATE,CLASS,RES_COM,PROP_NAME,PROPERTY_NUMBER,MIN_PRICE,MAX_PRICE,PRICE_SQFT,PROJ_ID,BUILDING_ID,VERIFIED,MAP_DETAILS,MIN_AREA_SQFT,MAX_AREA_SQFT,AMENITIES,ALT_TAG,PRODUCT_TYPE,TOP_USPS,EXPIRY_DATE,PROPERTY_TYPE__U,AREA,SECONDARY_AREA,PRICE,PROP_HEADING,VALUE_LABEL,CLASS_HEADING,CLASS_LABEL,REGISTER_DATE__U,REGISTERED_DAYS,PRIMARY_TAGS,SECONDARY_TAGS,TOTAL_LANDMARK_COUNT,FORMATTED_LANDMARK_DETAILS,SOCIETY_NAME,BUILDING_NAME,BALCONY_NUM,FLOOR_NUM,CITY,CITY_NAME,BUILDING_ID,BUILDING_NAME,SOCIETY_NAME,LOCALITY_ID,LOCALITY_NAME,ADDRESS
70584750,T70584750,S,"Check out this 3 bhk apartment for sale in janapriya nile valley, a popular residential project that houses in-Demand flats in madinaguda, hyderabad. The flat is facing the north direction. Constructed on a super built up area of 1420 sq.Ft., the flat comprises 3 bedroom(s), 3 bathrooms and 2 balconies. The residential building has 10 floors in total and the flat for sale is located on the 9th floor. Being a ready to move project, you can expect immediate possession of this 1-5 years old property. The vitrified flooring of this flat is beautifully designed and helps to give it a pleasing look. Another plus point for this is that it is situated near close to mall, close to metro station, close to school and close to hospital. Janapriya nile valley is designed very well to provide modern facilities such as maintenance staff, visitor parking, park and lift(s). The project provides access to clean water through borewell/tank and municipal corporation supply.",Residential Apartment,Hyderabad,1.0,1,3.0,11728.0,4,1,1,10.0,"23,24,5,17,6,19,21","05th Aug, 2023",1691042756000.0,1692777468000,O,R,Janapriya Nile Valley,1,11500000,11500000,11728.0,2080,6784,N,"{'LATITUDE': '17.510262', 'LONGITUDE': '78.335388'}",131.92226,131.92226,"5,17,21,23,24,6,19,101,102",Janapriya Nile Valley Hall,PAID_OWNER_LISTING,,2023-11-04 00:00:00,1,1420,131.92 sq.m.,1.15 Cr,3 BHK Flat in Madinaguda,Freehold,Owner,Owner,2023-08-05 14:44:05,3 weeks ago,[],"['READY TO MOVE', 'RESALE', 'RERA']",49.0,"[{'text': '5 Religious Places'}, {'text': '3 ATMs'}, {'text': '16 Hospitals'}, {'text': '1 Pharmacy'}, {'text': '1 Miscellaneous'}]",Janapriya Nile Valley,Janapriya Nile Valley,2.0,9,269,Hyderabad,6784,Janapriya Nile Valley,Janapriya Nile Valley,5202,Madinaguda,
70256874,B70256874,S,"Virtusa triron , a land/plot estate situated in sadashivpet, hyderabad is a residential development of virtusa life spaces. It is spanned over a wide area.The project is built with all essential amenities and is close to all the necessities. 
 
Located around 30 km from orr hyderabad, sadashivpet is a pleasant locality to live in: And has excellent access to the four-Lane road to reach outer ring road and hyderabad. It is a little known fact that sadasivapet was built, as per the principles of vaastu-Shastras based on the ancient land measuring unit, nivarthana. 
 
A suburb of immense potential, sadashivpet holds the unparalleled advantage of location. It is fast emerging as the next big investment destination of hyderabad. Woxsen business school and national investment for manufacturing zones near zaheerabad are just a few kilometers away. Its neighborhood has well-Reputed schools, colleges, hospitals, banks, fuel stations, supermarkets, and many other indispensable civic amenities -Which on the whole provide a convenient lifestyle to its dwellers. Life here is a promise of accessible city life coupled intelligently with tranquil environs.",Residential Land,Hyderabad,2.0,1,,0.0,0,0,0,0.0,N,"15th Jul, 2023",1689420742000.0,1689420745000,A,R,VIRTUSA TRITON,8,0,0,0.0,380623,1064832,N,"{'LATITUDE': '17.622417', 'LONGITUDE': '77.962986'}",117.05778,460.705977,,VIRTUSA TRITON Others,PSEUDO_LISTING,,2023-10-13 00:00:00,3,1260,117.06-460.71  sq.m.,Price on Request,Residential land / Plot in Sadashivpet,Freehold,Dealer: VK farms and resorts,Dealer,2023-07-15 17:02:22,1 month ago,[],"['READY TO MOVE', 'NEW BOOKING']",15.0,"[{'text': '5 Connectivities'}, {'text': '1 Education'}, {'text': '1 Airport'}, {'text': '8 Miscellaneouss'}]",VIRTUSA TRITON,VIRTUSA TRITON,,,269,Hyderabad,1064832,VIRTUSA TRITON,VIRTUSA TRITON,3346,Sadashivpet,
64974268,H64974268,S,"2 bath, semi-Furnished, 4th floor (Of 5), overlooking main road, east facing, medchal",Independent/Builder Floor,Secunderabad,1.0,1,2.0,3769.0,2,3,6,5.0,N,"03rd Aug, 2023",1664033437000.0,1691057764000,O,R,,1,4800000,4800000,3769.0,0,0,N,"{'LATITUDE': '0.0', 'LONGITUDE': '0.0'}",120.309385,120.309385,,"₹48 Lac, 2 bhk Builder Floor in Medchal - Floor Plan",PAID_OWNER_LISTING,,2023-11-02 00:00:00,4,1295,120.31 sq.m.,48 L,2 BHK Independent Builder Floor in Medchal,Freehold,Owner,Owner,2023-08-03 15:43:53,3 weeks ago,[],"['READY TO MOVE', 'RESALE']",,,,,0.0,2,268,Secunderabad,0,,,887,Medchal,Medchal
68218306,X68218306,S,West facing plot fully developed area.Second row from the main road. Gate opening on 30 feet road.Huda/ghmc approved colony.Ajacant to gulmohar garden society.,Residential Land,Hyderabad,1.0,1,,80000.0,0,4,0,5.0,N,"03rd Jul, 2023",1679922973000.0,1692353106000,O,R,Shakti Sai Nagar,1,19500000,19500000,80000.0,0,0,N,"{'LATITUDE': '17.290454', 'LONGITUDE': '78.493747'}",223.245909,223.245909,,"₹1.95 Crore, Land/Plot in Mallapur - Land",PAID_OWNER_LISTING,['Overlooking Main Road'],2023-10-02 00:00:00,3,2403,223.25 sq.m.,1.95 Cr,Residential land / Plot in Mallapur,Freehold,Owner,Owner,2023-07-03 11:25:38,1 month ago,[],"['AUTHORITY APPROVED', 'READY TO MOVE', 'RESALE']",3.0,"[{'text': '1 Hospital'}, {'text': '1 Attraction'}]",Shakti Sai Nagar,Shakti Sai Nagar,,,269,Hyderabad,0,Shakti Sai Nagar,Shakti Sai Nagar,47383,Mallapur,
70895396,R70895396,S,"Semi gated 3 bhk villa for sale praghathi nagar kukatpally hyderabad

Total land area : 2 acres
Total units : 30 villas
Facing : East facing
Build area : 2280 sft
Plot area : 237 sq yards
Property age : 12 + years old
Price : 2.95 cr inr
250 metres to peacock circle pragathinagar
Very peaceful area surrounded by greenery
Close to all major shopping
2 km to jntu
Wood work is done with vineer
Railing: Teak wood
Marble flooring

Property having 12 yrs aged.",Independent House/Villa,Hyderabad,1.0,1,3.0,124472.0,4,3,3,2.0,"44,24,47,8,9,40,41,32,43","20th Aug, 2023",1692430208000.0,1692585638000,O,R,,1,29500000,29500000,124472.0,0,0,N,"{'LATITUDE': '17.5203424', 'LONGITUDE': '78.3970205'}",198.162099,198.162099,"8,32,44,24,47,9,40,41,43,103","₹2.95 Crore, 3 bhk House/Villa in Pragathi Nagar - House",PAID_OWNER_LISTING,,2023-12-18 00:00:00,2,2133,198.16 sq.m.,2.95 Cr,3 Bedroom House in Pragathi Nagar,Freehold,Owner,Owner,2023-08-20 00:00:00,6 days ago,[],"['READY TO MOVE', 'RESALE']",50.0,"[{'text': '1 Shopping'}, {'text': '6 Religious Places'}, {'text': '8 ATMs'}, {'text': '9 Hospitals'}, {'text': '3 Pharmacys'}, {'text': '1 Bus Depot'}, {'text': '1 Library'}]",,,1.0,,269,Hyderabad,0,,,3424,Pragathi Nagar,House 21 Bhavyas Sri Krishna Avenue Near Peacock Circle Pragathinagar
70698630,U70698630,S,"A very good 3 bhk flat with 100% vastu for rent in begumpet, hyderabad. It is a superb property and offers an excellent view. The flat is furnished with multiple amenities and promises a comfortable stay. 
45k rent (Negotiable)",Residential Apartment,Hyderabad,1.0,1,3.0,9523.0,1,0,1,9.0,N,Yesterday,1691548569000.0,1693022192000,O,R,Shreemukh Konthem Towers,1,20000000,20000000,9523.0,133481,97422,Y,"{'LATITUDE': '17.442908', 'LONGITUDE': '78.470008'}",213.6769,213.6769,103,Shreemukh Konthem Towers Others,PAID_OWNER_LISTING,,2023-12-25 00:00:00,1,2300,213.68 sq.m.,2 Cr,3 BHK Flat in Begumpet,Freehold,Owner,Owner,2023-08-25 14:23:01,Yesterday,[],"['READY TO MOVE', 'RESALE']",45.0,"[{'text': '2 Metro Stations'}, {'text': '4 Religious Places'}, {'text': '6 ATMs'}, {'text': '9 Hospitals'}, {'text': '2 Pharmacys'}, {'text': '1 Miscellaneous'}]",Shreemukh Konthem Towers,Shreemukh Konthem Towers,3.0,6,269,Hyderabad,97422,Shreemukh Konthem Towers,Shreemukh Konthem Towers,5149,Begumpet,
69114312,T69114312,S,"Frontline seven apartments is a premium residential project located in kokapet, hyderabad. The project is spread over an area of 7 acres and has a total of 670 units with 12 floors in each block. This apartment is located in b block, 8th floor with west facing. It has great views to park from the balcony. This apartment comes with two dedicated parking spaces for your family!! Included in the listing price. The 3 bhk apartments at frontline seven are spacious and well designed. The apartments have a large living area, a dining area, and a kitchen. The bedrooms are also spacious and have attached bathrooms. Here are some of the key features of the 3 bhk apartments at frontline seven: Spacious and well designed apartments 3 bedrooms, 3 bathrooms, and a balcony swimming pool, gym, club house, multi purpose hall, dedicated space for various sports & recreation area. Check the attached images for list of amenities. Amenities are not included in the listing price. Prime location in kokapet if you are looking for a luxurious and comfortable home in kokapet, then this apartment is the perfect choice for you.",Residential Apartment,Hyderabad,1.0,1,3.0,8225.0,0,4,6,12.0,"44,23,45,12,24,47,25,26,17,29,19,1,3,5,6,9,40,20,42,31,21,32","02nd Jun, 2023",1684205048000.0,1692852859000,O,R,Frontline Seven,1,16000000,16000000,8225.0,350933,1033588,Y,"{'LATITUDE': '17.388564', 'LONGITUDE': '78.336152'}",180.696335,180.696335,"17,5,20,21,32,44,23,45,24,47,29,19,1,6,9,40,42,12,25,26,3,31",Frontline Seven Hall,PAID_OWNER_LISTING,,2023-10-02 00:00:00,1,1945,180.7 sq.m.,1.6 Cr,3 BHK Flat in Kokapet,Freehold,Owner,Owner,2023-06-02 23:09:02,2 months ago,[],"['READY TO MOVE', 'RESALE', 'RERA']",15.0,"[{'text': '1 Shopping'}, {'text': '3 Connectivities'}, {'text': '4 Educations'}, {'text': '2 Bankss'}, {'text': '2 Pharmacys'}, {'text': '2 Amusement Parks'}, {'text': '1 Miscellaneous'}]",Frontline Seven,Frontline Seven,1.0,8,269,Hyderabad,1033588,Frontline Seven,Frontline Seven,5221,Kokapet,
65026378,O65026378,S,"Super delux quality construction.

Total 5 floors 20flats totally,
4 flats for each floor.",Residential Apartment,Hyderabad,1.0,1,2.0,5463.0,2,3,6,5.0,"5,20,21",Yesterday,1664343083000.0,1692938284000,O,R,Acropolis Tulip,1,5800000,5800000,5463.0,0,0,Y,"{'LATITUDE': '17.4018092', 'LONGITUDE': '78.5601892'}",95.225575,95.225575,"5,20,21","₹58 Lac, 2 bhk Residential Apartment in Uppal - Hall",PAID_OWNER_LISTING,"['East Facing', 'Gated Society']",2023-11-24 00:00:00,1,1025,95.23 sq.m.,58 L,2 BHK Flat in Uppal,Freehold,Owner,Owner,2023-08-25 10:03:50,Yesterday,[],"['READY TO MOVE', 'RESALE']",50.0,"[{'text': '2 Metro Stations'}, {'text': '6 Religious Places'}, {'text': '6 ATMs'}, {'text': '12 Hospitals'}, {'text': '3 Attractions'}, {'text': '2 Pharmacys'}, {'text': '1 Bus Depot'}, {'text': '3 Miscellaneouss'}]",Acropolis Tulip,Acropolis Tulip,2.0,2,269,Hyderabad,0,Acropolis Tulip,Acropolis Tulip,5562,Uppal,
70741186,V70741186,S,"This is a land of luxury, an imperial address embellished with new-Age amenities and world-Class facilities offered in a brand new, unoccupied spacious unfurnished 3bhk flat in gated community in hastinapurm central with two balconies and amenities such as swimming pool, children play area, sports area, walking, jogging track, community hall, gymnasium. Fast growing area with a lot of similar gated community projects upcoming near this apartment. 

Vastu-Compliant living space, east-Facing. The whole building architecture is designed to allow cross ventilation for free flow of fresh air, these spaces are easy to breath in.",Residential Apartment,Hyderabad,1.0,1,3.0,7046.0,2,3,6,12.0,"44,23,12,24,47,26,17,19,1,3,5,6,9,40,41,42,21","23rd Aug, 2023",1691697698000.0,1692964771000,O,R,HSR Sri Rama Chandra Mano,1,13000000,13000000,7046.0,0,339357,Y,"{'LATITUDE': '17.321852', 'LONGITUDE': '78.549902'}",171.406035,171.406035,"17,5,21,44,23,24,47,19,1,6,9,40,41,42,12,26,3","₹1.3 Crore, 3 bhk Residential Apartment in Hastinapuram - Hall",PAID_OWNER_LISTING,"['East Facing', 'Fresh Construction', 'Gated Society']",2023-12-23 00:00:00,1,1845,171.41 sq.m.,1.3 Cr,3 BHK Flat in Hastinapuram,Freehold,Owner,Owner,2023-08-23 16:11:42,3 days ago,[],"['READY TO MOVE', 'RESALE']",50.0,"[{'text': '4 Religious Places'}, {'text': '1 ATM'}, {'text': '20 Hospitals'}, {'text': '1 Attraction'}, {'text': '1 Pharmacy'}, {'text': '1 Bus Depot'}, {'text': '7 Miscellaneouss'}]",HSR Sri Rama Chandra Mano,HSR Sri Rama Chandra Mano,2.0,6,269,Hyderabad,339357,HSR Sri Rama Chandra Mano,HSR Sri Rama Chandra Mano,6975,Hastinapuram,
70402136,R70402136,S,"1) address. Agricultur colony, hastinapuram, lb.Nagar, hyderabad.
2). Work completed with in 1 months . 
3) total 4 flats each flat 1725 sqft
We are the proud owners of this 3 bhk apartment available in sri vigneshwara nilayam, agriculture colony, hasthinapuram .Lb.Nagar.Hyderabad. This it is the unit is located on stilt+ 4 upper floor each floor one unit only and has a super built-Up area of 1725sq.Ft. . It has 3 bedroom s 3 
 Bathroom(s) and 2 balcony(s). The ownership is freehold type. Flats on all floor are available now near lb nagar.",Residential Apartment,Hyderabad,1.0,1,3.0,4800.0,4,1,6,4.0,N,"24th Jul, 2023",1690139028000.0,1692916179000,O,R,Sri Vigneshwara Nilayam,1,8280000,8280000,4800.0,0,0,N,"{'LATITUDE': '17.3464806', 'LONGITUDE': '78.5509583'}",160.257675,160.257675,,"₹82.8 Lac, 3 bhk Residential Apartment in LB Nagar - Building",PAID_OWNER_LISTING,,2023-10-23 00:00:00,1,1725,160.26 sq.m.,82.8 L,3 BHK Flat in LB Nagar,Freehold,Owner,Owner,2023-07-24 12:39:07,1 month ago,[],"['READY TO MOVE', 'RESALE']",49.0,"[{'text': '1 Metro Station'}, {'text': '3 Religious Places'}, {'text': '4 ATMs'}, {'text': '12 Hospitals'}, {'text': '1 Pharmacy'}, {'text': '2 Parkings'}, {'text': '2 Bus Depots'}, {'text': '6 Miscellaneouss'}]",Sri Vigneshwara Nilayam,Sri Vigneshwara Nilayam,2.0,4,269,Hyderabad,0,Sri Vigneshwara Nilayam,Sri Vigneshwara Nilayam,957,LB Nagar,"Agriculture Colony. Hasthinapuram, Bn Reddy Nagar"
70013838,Y70013838,S,"No water problem at all, has bore and manjeera connection, well maintained house",Independent House/Villa,Hyderabad,1.0,1,3.0,112149.0,2,4,3,2.0,"24,25,8","22nd Aug, 2023",1688298386000.0,1692975508000,O,R,,1,12000000,12000000,112149.0,0,0,Y,"{'LATITUDE': '17.5179636', 'LONGITUDE': '78.3813785'}",89.465589,89.465589,"8,24,25,102","₹1.2 Crore, 3 bhk House/Villa in Nizampet - House",PAID_OWNER_LISTING,,2023-12-22 00:00:00,2,963,89.47 sq.m.,1.2 Cr,3 Bedroom House in Nizampet,Freehold,Owner,Owner,2023-08-22 17:41:21,4 days ago,[],"['READY TO MOVE', 'RESALE']",50.0,"[{'text': '1 Shopping'}, {'text': '2 Religious Places'}, {'text': '8 ATMs'}, {'text': '14 Hospitals'}, {'text': '2 Pharmacys'}, {'text': '1 Bus Depot'}, {'text': '1 Library'}]",,,1.0,,269,Hyderabad,0,,,5561,Nizampet,"Phase 2, Street 2, Plot Number 15"
64740940,K64740940,S,"200 sq yards ( 1800 sqft ), length 40 breadth 45, two sides road, north facing and west facing,lake view, near manikanta pooja store, hi tension road, located at decent colony, permission for stilt plus two. Negotiable.",Residential Land,Secunderabad,1.0,1,,85000.0,0,1,0,2.0,N,"22nd Aug, 2023",1662904459000.0,1692684424000,O,R,,1,17000000,17000000,85000.0,0,0,N,"{'LATITUDE': '17.491639', 'LONGITUDE': '78.55049'}",18.5806,18.5806,,"₹1.7 Crore, Land/Plot in Eshwaripuri Colony - Land",PAID_OWNER_LISTING,,2023-11-21 00:00:00,3,200,18.58 sq.m.,1.7 Cr,Residential land / Plot in Eshwaripuri Colony,Freehold,Owner,Owner,2023-08-22 11:34:25,4 days ago,[],"['CORNER PROPERTY', 'NORTH FACING', 'GHMC APPROVED', 'READY TO MOVE', 'RESALE']",47.0,"[{'text': '1 Shopping'}, {'text': '4 Religious Places'}, {'text': '4 ATMs'}, {'text': '15 Hospitals'}, {'text': '1 Pharmacy'}, {'text': '3 Miscellaneouss'}]",,,,,268,Secunderabad,0,,,34303,Eshwaripuri Colony,
69747318,K69747318,S,"Name of the firm .Rainbow constructions
Name of the apartment .Rainbow towers
Flat size .1525 s.Ft.Super built up area
Undivided share . 60 sq.Yards
Quality of construction .Premium
Approved by .Ghmc and tsrera 
Loan facility approved by bank of baroda , hdfc bank
Possession july, 2023",Residential Apartment,Hyderabad,1.0,1,3.0,10245.0,2,3,5,5.0,"24,26,5,19,9,40,41,20,42,21","18th Jun, 2023",1687076371000.0,1692729978000,O,R,Rainbow Towers,1,12500000,12500000,10245.0,0,0,N,"{'LATITUDE': '17.349561', 'LONGITUDE': '78.561578'}",141.677075,141.677075,"5,20,21,24,19,9,40,41,42,26","₹1.25 Crore, 3 bhk Residential Apartment in Mansoorabad - Building",PAID_OWNER_LISTING,"['East Facing', 'Vitrified Flooring']",2023-09-17 00:00:00,1,1525,141.68 sq.m.,1.25 Cr,3 BHK Flat in Mansoorabad,Freehold,Owner,Owner,2023-06-18 13:50:11,2 months ago,[],"['UNDER CONSTRUCTION', 'RESALE']",50.0,"[{'text': '4 Religious Places'}, {'text': '4 ATMs'}, {'text': '12 Hospitals'}, {'text': '1 Parking'}, {'text': '4 Bus Depots'}, {'text': '5 Miscellaneouss'}]",Rainbow Towers,Rainbow Towers,2.0,2,269,Hyderabad,0,Rainbow Towers,Rainbow Towers,16400,Mansoorabad,"Mansoorabad, Nh 9"
69465594,U69465594,S,"Jagruti green avenue 
Proposed radial roads, 
5 km near by kollur orr exit, financial district 
5 km patancheru
Nandigama village,
Patancheru mandal
Sangareddy district 
Telangana state",Residential Land,Hyderabad,1.0,1,,30246.0,0,4,0,3.0,"23,24,26,5","09th Jun, 2023",1685819417000.0,1692729951000,O,R,jagruti green ,1,9800000,9800000,30246.0,0,0,N,"{'LATITUDE': '17.509668', 'LONGITUDE': '78.196121'}",270.905148,270.905148,"5,23,24,26","₹98 Lac, Land/Plot in Nandigama - Others",PAID_OWNER_LISTING,,2023-09-08 00:00:00,3,2916,270.91 sq.m.,98 L,Residential land / Plot in Nandigama,Freehold,Owner,Owner,2023-06-09 13:33:35,2 months ago,[],"['HMDA APPROVED', 'IN GATED COMMUNITY', 'READY TO MOVE', 'RESALE']",1.0,[{'text': '1 Hospital'}],jagruti green ,jagruti green ,,,269,Hyderabad,0,jagruti green ,jagruti green ,19133,Nandigama,
71004798,T71004798,S,"Sr pharma green city, a land estate situated in yacharam, hyderabad is a residential development of sr infra. It is spanned over a wide area and provides various odd-Dimensional plots. The project is built with all essential amenities and is close to all the necessities.",Residential Land,Hyderabad,2.0,1,,1167.0,0,0,0,0.0,N,Yesterday,1692934899000.0,1692934902000,A,R,SR Pharma Green City,4,1922049,6301800,1167.0,374207,1054620,N,"{'LATITUDE': '17.04552', 'LONGITUDE': '78.65978'}",153.011241,501.6762,,SR Pharma Green City Others,PSEUDO_LISTING,,2023-09-24 00:00:00,3,1647,153.01-501.68  sq.m.,19.22  - 63.02 L,Residential land / Plot in Yacharam,Freehold,Dealer: Srinivas reddy,Dealer,2023-08-25 09:11:39,Yesterday,[],"['READY TO MOVE', 'NEW BOOKING']",1.0,[{'text': '1 Hospital'}],SR Pharma Green City,SR Pharma Green City,,,269,Hyderabad,1054620,SR Pharma Green City,SR Pharma Green City,1001332,Yacharam,
69298228,I69298228,S,"Spacious rooms and balcony with more ventilation ,close to colony park and temple and also falcieling done.",Residential Apartment,Hyderabad,1.0,1,3.0,5000.0,2,3,6,5.0,"45,24,25,26,5,17,6,40,30,41,21,43","29th May, 2023",1685024336000.0,1692944365000,O,R,Lake Breeze Residency ,1,7900000,7900000,5000.0,0,0,Y,"{'LATITUDE': '17.311940823733476', 'LONGITUDE': '78.47302608769566'}",139.3545,139.3545,"5,17,21,45,24,6,40,30,41,43,25,26","₹79 Lac, 3 bhk Residential Apartment in Bandlaguda Jagir - Hall",PAID_OWNER_LISTING,,2023-09-29 00:00:00,1,1500,139.35 sq.m.,79 L,3 BHK Flat in Bandlaguda Jagir,Freehold,Owner,Owner,2023-05-29 14:49:16,2 months ago,[],"['READY TO MOVE', 'RESALE']",17.0,"[{'text': '2 Religious Places'}, {'text': '6 Hospitals'}, {'text': '3 Attractions'}, {'text': '1 Miscellaneous'}]",Lake Breeze Residency ,Lake Breeze Residency ,2.0,2,269,Hyderabad,0,Lake Breeze Residency ,Lake Breeze Residency ,5767,Bandlaguda Jagir,
70508536,O70508536,S,"A spacious 3bhk with excellent light and cross ventilation along with full wood work, modular kitchen, 4 acs, 2 geysers and 2 covered car parking for sale in aparna hights 1 botanical garden road, kondapur. It's a luxury gated community with indoor swimming pool, gym, badminton, club house and kids play area. Has higher carpet area compared to current constructions.",Residential Apartment,Hyderabad,1.0,1,3.0,13000.0,4,4,3,9.0,"23,45,12,24,17,29,19,1,3,5,6,9,40,41,20,21","16th Aug, 2023",1690649891000.0,1692897169000,O,R,Aparna Hights 1,1,15600000,15600000,13000.0,0,1015401,Y,"{'LATITUDE': '17.4609913', 'LONGITUDE': '78.3532083'}",138.889985,138.889985,"17,5,20,21,23,45,24,29,19,1,6,9,40,41,12,3,102,103","₹1.56 Crore, 3 bhk Residential Apartment in Kondapur - Hall",PAID_OWNER_LISTING,"['Top Floor', 'Gated Society', 'Fitness Center/ Gym', 'Swimming Pool Available']",2023-12-16 00:00:00,1,1495,138.89 sq.m.,1.56 Cr,3 BHK Flat in Kondapur,Freehold,Owner,Owner,2023-08-16 15:45:12,1 week ago,[],"['READY TO MOVE', 'RESALE']",49.0,"[{'text': '5 Religious Places'}, {'text': '2 ATMs'}, {'text': '6 Hospitals'}, {'text': '2 Pharmacys'}, {'text': '1 Office Complex'}, {'text': '1 Miscellaneous'}]",Aparna Hights 1,Aparna Hights 1,1.0,9,269,Hyderabad,1015401,Aparna Hights 1,Aparna Hights 1,5560,Kondapur,
